employee_id,client_id,product_id,location_id,trans_qty,trans_date
2,BUD,640,AS,527,2020-11-27
2,CXO,638,MI,509,2020-11-28
2,CXO,636,GU,351,2020-11-29
2,ACN,645,NH,763,2020-11-30
2,ULTA,638,MD,266,2020-12-01
2,NVS,643,IA,102,2020-12-02
2,BUD,640,IN,231,2020-12-03
2,BUD,645,FL,800,2020-12-04
2,ACN,636,IN,661,2020-12-05
2,KO,642,WA,885,2020-12-06
2,BUD,638,TX,782,2020-12-07
2,KO,643,AL,571,2020-12-08
2,BUD,644,VA,208,2020-12-09
2,WHR,642,IL,603,2020-12-10
2,FANG,642,CA,806,2020-12-11
2,ALK,644,KS,233,2020-12-12
2,ALK,642,MA,545,2020-12-13
2,ALK,637,VT,356,2020-12-14
2,HMC,637,PA,657,2020-12-15
2,AMD,635,NH,233,2020-12-16
2,MA,643,HI,506,2020-12-17
2,NVS,638,CT,416,2020-12-18
2,AMD,635,MA,398,2020-12-19
2,MA,645,UT,784,2020-12-20
2,KO,641,IA,408,2020-12-21
2,ULTA,635,HI,144,2020-12-22
2,BUD,643,CT,620,2020-12-23
2,SHLD,637,FL,796,2020-12-24
2,HMC,644,IA,102,2020-12-25
2,WHR,641,AZ,208,2020-12-26
2,WHR,635,MD,140,2020-12-27
2,FANG,641,AZ,73,2020-12-28
2,MA,640,GU,959,2020-12-29
3,PFE,641,WA,366,2015-01-01
3,SHLD,643,SD,22,2015-01-02
3,KO,641,NC,900,2015-01-03
3,SHLD,639,ME,488,2015-01-04
3,MA,637,MI,242,2015-01-05
3,HMC,635,SC,252,2015-01-06
3,NVS,635,SC,816,2015-01-07
3,NVS,644,NC,592,2015-01-08
3,HMC,640,MA,773,2015-01-09
3,MA,644,HI,780,2015-01-10
3,NVS,639,PA,108,2015-01-11
3,HMC,644,ND,131,2015-01-12
3,AMD,636,WV,184,2015-01-13
3,ACN,641,AR,395,2015-01-14
3,NVS,640,PA,191,2015-01-15
3,SHLD,637,KS,951,2015-01-16
3,ACN,637,SC,575,2015-01-17
3,NVS,645,IN,393,2015-01-18
3,ACN,635,IA,364,2015-01-19
3,TM,637,DC,663,2015-01-20
3,COG,640,ME,43,2015-01-21
3,PFE,641,OR,589,2015-01-22
3,NVS,643,MD,999,2015-01-23
3,KO,635,AK,941,2015-01-24
3,ACN,645,IN,843,2015-01-25
3,ULTA,635,VI,466,2015-01-26
3,WHR,645,MP,483,2015-01-27
3,KO,636,TN,392,2015-01-28
3,SHLD,639,NY,688,2015-01-29
3,PFE,637,CA,374,2015-01-30
3,COG,642,WI,156,2015-01-31
3,TM,642,SD,938,2015-02-01
3,BUD,639,WY,573,2015-02-02
3,BUD,640,HI,175,2015-02-03
3,MA,640,MN,361,2015-02-04
3,AMD,644,ND,57,2015-02-05
3,WHR,639,GA,941,2015-02-06
3,ACN,636,FL,980,2015-02-07
3,TM,637,OH,737,2015-02-08
3,MA,645,MN,716,2015-02-09
3,NVS,636,MD,681,2015-02-10
3,CXO,638,ND,535,2015-02-11
3,NVS,637,AR,784,2015-02-12
3,BUD,644,OH,281,2015-02-13
3,KO,635,MO,882,2015-02-14
3,SHLD,645,HI,646,2015-02-15
3,HMC,643,CT,810,2015-02-16
3,FANG,635,LA,851,2015-02-17
3,SHLD,642,GA,946,2015-02-18
3,HMC,637,AR,169,2015-02-19
3,ACN,640,AS,149,2015-02-20
3,WHR,641,NC,588,2015-02-21
3,AMD,636,GU,985,2015-02-22
3,FANG,642,AK,301,2015-02-23
3,ALK,641,PA,652,2015-02-24
3,NVS,643,CO,567,2015-02-25
3,FANG,635,MN,613,2015-02-26
3,MA,639,LA,281,2015-02-27
3,AMD,638,SD,97,2015-02-28
3,WHR,641,AK,116,2015-03-01
3,CXO,645,OR,206,2015-03-02
3,PFE,640,NE,968,2015-03-03
3,ALK,641,DE,425,2015-03-04
3,ULTA,639,NV,23,2015-03-05
3,TM,644,WI,42,2015-03-06
3,FANG,644,CT,200,2015-03-07
3,COG,638,NC,238,2015-03-08
3,FANG,635,PA,102,2015-03-09
3,PFE,643,UT,41,2015-03-10
3,MA,645,GU,547,2015-03-11
3,CXO,643,SC,856,2015-03-12
3,SHLD,637,MT,678,2015-03-13
3,BUD,644,GU,162,2015-03-14
3,BUD,635,MT,806,2015-03-15
3,TM,643,MP,435,2015-03-16
3,TM,636,SC,898,2015-03-17
3,ACN,639,IL,223,2015-03-18
3,COG,642,DC,32,2015-03-19
3,CXO,644,KY,287,2015-03-20
3,COG,635,PA,313,2015-03-21
3,TM,645,RI,267,2015-03-22
3,WHR,637,NC,789,2015-03-23
3,MA,635,NJ,562,2015-03-24
3,SHLD,640,TN,410,2015-03-25
3,PFE,637,GA,480,2015-03-26
3,ULTA,643,AZ,137,2015-03-27
3,ULTA,642,PA,833,2015-03-28
3,SHLD,637,MA,665,2015-03-29
3,CXO,641,MA,219,2015-03-30
3,ALK,636,WI,182,2015-03-31
3,HMC,643,SC,431,2015-04-01
3,PFE,638,CT,125,2015-04-02
3,WHR,636,MN,917,2015-04-03
3,NVS,642,ND,856,2015-04-04
3,AMD,639,AR,595,2015-04-05
3,COG,636,DC,228,2015-04-06
3,WHR,644,WA,911,2015-04-07
3,AMD,636,MT,987,2015-04-08
3,KO,641,WV,169,2015-04-09
3,HMC,636,PA,912,2015-04-10
3,CXO,644,CA,92,2015-04-11
3,HMC,640,PA,574,2015-04-12
3,WHR,636,MO,1,2015-04-13
3,AMD,636,CT,257,2015-04-14
3,BUD,642,MI,554,2015-04-15
3,ULTA,639,NV,228,2015-04-16
3,MA,641,HI,968,2015-04-17
3,MA,641,TN,202,2015-04-18
3,AMD,636,TX,91,2015-04-19
3,AMD,640,OR,209,2015-04-20
3,COG,643,NM,523,2015-04-21
3,ULTA,638,SD,849,2015-04-22
3,NVS,644,MT,223,2015-04-23
3,NVS,641,CO,347,2015-04-24
3,MA,641,UT,265,2015-04-25
3,NVS,640,MO,393,2015-04-26
3,FANG,636,NV,588,2015-04-27
3,SHLD,641,WV,374,2015-04-28
3,SHLD,641,NV,116,2015-04-29
3,BUD,645,MT,728,2015-04-30
3,WHR,636,CO,940,2015-05-01
3,MA,637,ME,529,2015-05-02
3,FANG,642,OR,139,2015-05-03
3,ACN,642,DE,492,2015-05-04
3,BUD,641,AR,851,2015-05-05
3,SHLD,637,WY,716,2015-05-06
3,KO,636,OH,748,2015-05-07
3,ALK,643,MO,630,2015-05-08
3,SHLD,642,MN,51,2015-05-09
3,COG,642,CO,924,2015-05-10
3,WHR,642,AK,85,2015-05-11
3,WHR,636,CO,988,2015-05-12
3,HMC,636,TN,697,2015-05-13
3,BUD,639,DE,182,2015-05-14
3,BUD,640,NY,384,2015-05-15
3,ALK,643,NH,631,2015-05-16
3,ALK,645,ME,831,2015-05-17
3,SHLD,643,FL,470,2015-05-18
3,COG,636,AL,850,2015-05-19
3,WHR,643,CT,190,2015-05-20
3,ULTA,644,MP,3,2015-05-21
3,TM,635,GA,698,2015-05-22
3,SHLD,639,SD,174,2015-05-23
3,AMD,643,MT,7,2015-05-24
3,WHR,639,ND,408,2015-05-25
3,FANG,645,HI,376,2015-05-26
3,ALK,636,MI,810,2015-05-27
3,SHLD,636,NH,571,2015-05-28
3,WHR,638,KY,503,2015-05-29
3,BUD,640,MO,990,2015-05-30
3,ULTA,645,IA,695,2015-05-31
3,BUD,640,UT,366,2015-06-01
3,PFE,640,NV,95,2015-06-02
3,AMD,635,AL,881,2015-06-03
3,AMD,635,RI,292,2015-06-04
3,FANG,637,CA,42,2015-06-05
3,PFE,643,NY,586,2015-06-06
3,BUD,639,CT,697,2015-06-07
3,ULTA,637,WA,832,2015-06-08
3,ULTA,635,AR,314,2015-06-09
3,NVS,641,KY,918,2015-06-10
3,ACN,641,ME,225,2015-06-11
3,COG,639,IN,960,2015-06-12
3,SHLD,638,MS,474,2015-06-13
3,SHLD,642,ND,117,2015-06-14
3,KO,645,ND,154,2015-06-15
3,TM,641,OH,89,2015-06-16
3,SHLD,644,OR,899,2015-06-17
3,NVS,645,ME,754,2015-06-18
3,HMC,635,NJ,255,2015-06-19
3,NVS,635,NV,17,2015-06-20
3,HMC,636,WV,567,2015-06-21
3,SHLD,638,AS,722,2015-06-22
3,PFE,636,HI,606,2015-06-23
3,ALK,641,NV,494,2015-06-24
3,NVS,639,LA,744,2015-06-25
3,KO,642,MT,736,2015-06-26
3,NVS,644,NE,717,2015-06-27
3,SHLD,643,VT,987,2015-06-28
3,PFE,640,CO,165,2015-06-29
3,SHLD,637,DC,946,2015-06-30
3,ALK,642,CT,861,2015-07-01
3,NVS,641,PR,697,2015-07-02
3,ULTA,642,CT,567,2015-07-03
3,TM,642,NC,473,2015-07-04
3,ULTA,636,ID,595,2015-07-05
3,SHLD,635,HI,558,2015-07-06
3,KO,642,RI,105,2015-07-07
3,ALK,638,OR,893,2015-07-08
3,HMC,645,NY,604,2015-07-09
3,ALK,635,NV,794,2015-07-10
3,PFE,635,NE,768,2015-07-11
3,FANG,637,AL,983,2015-07-12
3,SHLD,635,GA,152,2015-07-13
3,ULTA,638,DC,598,2015-07-14
3,PFE,643,KY,491,2015-07-15
3,MA,642,FL,768,2015-07-16
3,COG,636,SD,555,2015-07-17
3,NVS,640,IL,790,2015-07-18
3,ALK,645,IA,856,2015-07-19
3,MA,643,TN,497,2015-07-20
3,KO,636,WI,67,2015-07-21
3,PFE,645,OR,360,2015-07-22
3,PFE,638,AL,883,2015-07-23
3,TM,641,PR,318,2015-07-24
3,MA,642,UT,805,2015-07-25
3,CXO,642,SD,239,2015-07-26
3,KO,635,TX,940,2015-07-27
3,PFE,635,MO,31,2015-07-28
3,MA,643,MA,275,2015-07-29
3,PFE,644,WV,465,2015-07-30
3,KO,637,VI,624,2015-07-31
3,CXO,636,HI,892,2015-08-01
3,PFE,645,MD,321,2015-08-02
3,KO,641,IL,646,2015-08-03
3,MA,639,CA,148,2015-08-04
3,TM,644,IL,956,2015-08-05
3,SHLD,639,MO,621,2015-08-06
3,ACN,643,LA,622,2015-08-07
3,MA,639,MT,868,2015-08-08
3,MA,638,MS,395,2015-08-09
3,CXO,639,PA,256,2015-08-10
3,WHR,637,KY,800,2015-08-11
3,TM,640,KY,381,2015-08-12
3,MA,645,VA,743,2015-08-13
3,COG,641,OR,781,2015-08-14
3,TM,645,IL,893,2015-08-15
3,SHLD,635,MT,484,2015-08-16
3,ULTA,641,GA,788,2015-08-17
3,HMC,637,NH,172,2015-08-18
3,WHR,645,SD,226,2015-08-19
3,KO,643,HI,520,2015-08-20
3,KO,638,ME,144,2015-08-21
3,MA,643,OH,664,2015-08-22
3,ACN,645,UT,177,2015-08-23
3,PFE,636,AL,726,2015-08-24
3,FANG,643,ND,552,2015-08-25
3,PFE,635,ND,716,2015-08-26
3,ACN,636,MN,109,2015-08-27
3,FANG,642,AL,988,2015-08-28
3,ACN,642,MA,783,2015-08-29
3,ALK,641,MI,256,2015-08-30
3,CXO,641,WI,692,2015-08-31
3,FANG,637,VA,465,2015-09-01
3,FANG,635,NM,873,2015-09-02
3,BUD,636,NM,402,2015-09-03
3,ULTA,637,WA,404,2015-09-04
3,FANG,642,NC,249,2015-09-05
3,TM,636,IN,822,2015-09-06
3,WHR,645,TX,95,2015-09-07
3,FANG,643,IA,894,2015-09-08
3,FANG,643,WA,581,2015-09-09
3,HMC,638,WV,537,2015-09-10
3,SHLD,644,MI,447,2015-09-11
3,BUD,643,KS,976,2015-09-12
3,ACN,640,NC,917,2015-09-13
3,BUD,635,PA,489,2015-09-14
3,BUD,635,PA,645,2015-09-15
3,PFE,638,MN,845,2015-09-16
3,ACN,636,GA,807,2015-09-17
3,HMC,640,NE,887,2015-09-18
3,HMC,645,UT,833,2015-09-19
3,FANG,641,NJ,295,2015-09-20
3,HMC,640,MD,961,2015-09-21
3,ALK,645,OH,781,2015-09-22
3,KO,635,AR,674,2015-09-23
3,PFE,640,NH,609,2015-09-24
3,AMD,638,MA,243,2015-09-25
3,ACN,639,KY,2,2015-09-26
3,COG,637,VI,397,2015-09-27
3,ACN,645,ID,458,2015-09-28
3,BUD,642,ID,706,2015-09-29
3,KO,637,MT,587,2015-09-30
3,AMD,645,NM,783,2015-10-01
3,CXO,645,AR,184,2015-10-02
3,CXO,637,SC,156,2015-10-03
3,HMC,639,MP,349,2015-10-04
3,FANG,638,IN,403,2015-10-05
3,PFE,638,AK,863,2015-10-06
3,CXO,645,MD,207,2015-10-07
3,SHLD,636,WY,110,2015-10-08
3,ACN,636,WY,299,2015-10-09
3,SHLD,640,NY,304,2015-10-10
3,CXO,642,MO,838,2015-10-11
3,TM,635,WI,589,2015-10-12
3,KO,641,NC,762,2015-10-13
3,TM,638,WY,566,2015-10-14
3,MA,645,ME,64,2015-10-15
3,NVS,638,NE,642,2015-10-16
3,SHLD,640,MI,187,2015-10-17
3,KO,641,NE,206,2015-10-18
3,COG,645,OH,67,2015-10-19
3,TM,639,WA,453,2015-10-20
3,KO,643,DC,22,2015-10-21
3,HMC,644,NY,228,2015-10-22
3,ACN,638,NC,674,2015-10-23
3,NVS,637,VA,66,2015-10-24
3,AMD,639,TN,191,2015-10-25
3,AMD,635,NH,520,2015-10-26
3,PFE,641,OK,790,2015-10-27
3,AMD,642,PA,234,2015-10-28
3,KO,640,WI,802,2015-10-29
3,FANG,638,MI,603,2015-10-30
3,COG,639,TX,948,2015-10-31
3,AMD,641,PR,730,2015-11-01
3,SHLD,642,MD,470,2015-11-02
3,HMC,642,MA,472,2015-11-03
3,BUD,641,NC,248,2015-11-04
3,CXO,644,MT,960,2015-11-05
3,ALK,638,OK,42,2015-11-06
3,BUD,637,IL,435,2015-11-07
3,ACN,644,FL,821,2015-11-08
3,ULTA,645,CA,829,2015-11-09
3,PFE,638,TX,947,2015-11-10
3,ALK,644,TX,431,2015-11-11
3,FANG,643,DE,219,2015-11-12
3,FANG,641,WA,494,2015-11-13
3,CXO,644,HI,53,2015-11-14
3,FANG,639,MO,582,2015-11-15
3,PFE,642,OK,857,2015-11-16
3,SHLD,639,MP,993,2015-11-17
3,CXO,636,NH,575,2015-11-18
3,NVS,640,NE,796,2015-11-19
3,ULTA,638,AZ,528,2015-11-20
3,COG,645,NE,403,2015-11-21
3,AMD,645,NC,414,2015-11-22
3,KO,645,IN,818,2015-11-23
3,ALK,635,PA,32,2015-11-24
3,TM,642,GA,32,2015-11-25
3,NVS,635,FL,173,2015-11-26
3,NVS,640,IA,111,2015-11-27
3,FANG,638,GU,317,2015-11-28
3,BUD,642,UT,928,2015-11-29
3,NVS,642,VI,847,2015-11-30
3,MA,637,GA,545,2015-12-01
3,ACN,635,ID,837,2015-12-02
3,SHLD,640,GA,553,2015-12-03
3,TM,641,FL,835,2015-12-04
3,FANG,641,AR,746,2015-12-05
3,HMC,635,RI,239,2015-12-06
3,BUD,642,MD,634,2015-12-07
3,ULTA,643,IN,113,2015-12-08
3,COG,638,AS,3,2015-12-09
3,ULTA,639,HI,574,2015-12-10
3,ULTA,643,ND,513,2015-12-11
3,NVS,645,CO,506,2015-12-12
3,KO,643,WI,898,2015-12-13
3,SHLD,640,OR,281,2015-12-14
3,MA,644,UT,6,2015-12-15
3,CXO,638,AZ,378,2015-12-16
3,ULTA,635,OK,703,2015-12-17
3,NVS,640,CO,211,2015-12-18
3,MA,644,IL,406,2015-12-19
3,MA,644,VA,11,2015-12-20
3,COG,639,NY,329,2015-12-21
3,NVS,644,VI,685,2015-12-22
3,COG,644,MA,35,2015-12-23
3,NVS,640,NJ,700,2015-12-24
3,KO,640,HI,388,2015-12-25
3,NVS,637,HI,667,2015-12-26
3,ACN,635,AL,501,2015-12-27
3,TM,643,TN,342,2015-12-28
3,ACN,638,ND,925,2015-12-29
3,ULTA,639,IN,196,2015-12-30
3,KO,642,MO,516,2015-12-31
3,SHLD,635,VA,608,2016-01-01
3,NVS,635,AZ,4,2016-01-02
3,WHR,638,ID,499,2016-01-03
3,COG,638,GA,840,2016-01-04
3,COG,644,KY,626,2016-01-05
3,NVS,642,SD,672,2016-01-06
3,HMC,640,NJ,391,2016-01-07
3,CXO,643,AS,90,2016-01-08
3,AMD,643,KY,302,2016-01-09
3,MA,641,PR,564,2016-01-10
3,AMD,640,MD,972,2016-01-11
3,HMC,637,PA,759,2016-01-12
3,WHR,638,PA,658,2016-01-13
3,ALK,637,WY,425,2016-01-14
3,SHLD,644,MO,335,2016-01-15
3,BUD,637,OH,550,2016-01-16
3,ULTA,642,FL,589,2016-01-17
3,BUD,644,HI,410,2016-01-18
3,SHLD,641,AS,543,2016-01-19
3,SHLD,639,DE,29,2016-01-20
3,NVS,636,NV,617,2016-01-21
3,ULTA,643,AZ,187,2016-01-22
3,MA,635,AS,699,2016-01-23
3,MA,645,OR,829,2016-01-24
3,FANG,642,DC,763,2016-01-25
3,COG,644,OR,407,2016-01-26
3,CXO,644,MI,846,2016-01-27
3,COG,639,NM,69,2016-01-28
3,BUD,639,AL,872,2016-01-29
3,ALK,643,AR,508,2016-01-30
3,NVS,640,OH,619,2016-01-31
3,SHLD,644,MP,443,2016-02-01
3,CXO,645,TX,180,2016-02-02
3,AMD,639,WA,447,2016-02-03
3,PFE,645,CT,492,2016-02-04
3,ALK,645,NV,39,2016-02-05
3,TM,637,NE,163,2016-02-06
3,ALK,635,NH,6,2016-02-07
3,TM,645,MA,764,2016-02-08
3,MA,640,ND,397,2016-02-09
3,KO,639,OR,461,2016-02-10
3,FANG,639,VA,500,2016-02-11
3,TM,639,KY,232,2016-02-12
3,FANG,639,AR,90,2016-02-13
3,FANG,638,AS,645,2016-02-14
3,BUD,640,WA,468,2016-02-15
3,ACN,644,UT,721,2016-02-16
3,WHR,644,VA,391,2016-02-17
3,KO,644,MO,68,2016-02-18
3,SHLD,639,DE,499,2016-02-19
3,PFE,639,OK,147,2016-02-20
3,HMC,636,OK,160,2016-02-21
3,COG,636,TN,542,2016-02-22
3,ULTA,644,MT,831,2016-02-23
3,MA,637,VI,540,2016-02-24
3,BUD,642,FL,627,2016-02-25
3,CXO,643,AR,0,2016-02-26
3,NVS,641,AL,329,2016-02-27
3,MA,636,SD,850,2016-02-28
3,HMC,644,IL,254,2016-02-29
3,FANG,642,FL,848,2016-03-01
3,HMC,644,KY,869,2016-03-02
3,PFE,644,NV,721,2016-03-03
3,BUD,642,VI,387,2016-03-04
3,COG,635,MD,334,2016-03-05
3,ULTA,640,MD,281,2016-03-06
3,SHLD,644,MA,255,2016-03-07
3,SHLD,641,AR,963,2016-03-08
3,ALK,642,IN,506,2016-03-09
3,ALK,636,ME,125,2016-03-10
3,FANG,645,IN,269,2016-03-11
3,AMD,645,NH,986,2016-03-12
3,FANG,637,IL,705,2016-03-13
3,AMD,645,MT,386,2016-03-14
3,HMC,643,VA,617,2016-03-15
3,KO,640,AS,997,2016-03-16
3,NVS,635,AL,131,2016-03-17
3,AMD,639,DE,570,2016-03-18
3,ACN,640,ND,588,2016-03-19
3,WHR,644,LA,44,2016-03-20
3,COG,635,AS,561,2016-03-21
3,NVS,638,NJ,760,2016-03-22
3,ALK,637,WV,504,2016-03-23
3,COG,644,LA,682,2016-03-24
3,KO,641,NY,406,2016-03-25
3,CXO,643,VT,167,2016-03-26
3,WHR,644,AK,931,2016-03-27
3,ALK,639,LA,466,2016-03-28
3,ACN,641,VI,930,2016-03-29
3,SHLD,639,OR,229,2016-03-30
3,COG,644,VI,237,2016-03-31
3,COG,642,PA,643,2016-04-01
3,AMD,639,IL,407,2016-04-02
3,ACN,643,NE,985,2016-04-03
3,FANG,637,OH,549,2016-04-04
3,ACN,637,WV,90,2016-04-05
3,KO,640,NM,202,2016-04-06
3,HMC,639,DE,378,2016-04-07
3,MA,642,DC,506,2016-04-08
3,HMC,644,MO,121,2016-04-09
3,NVS,643,SC,66,2016-04-10
3,MA,645,NH,344,2016-04-11
3,MA,644,HI,600,2016-04-12
3,ULTA,638,IN,555,2016-04-13
3,ACN,642,LA,42,2016-04-14
3,TM,641,AL,196,2016-04-15
3,COG,635,ND,545,2016-04-16
3,PFE,643,CO,655,2016-04-17
3,NVS,638,AS,312,2016-04-18
3,ULTA,638,AK,171,2016-04-19
3,BUD,638,WA,553,2016-04-20
3,CXO,644,PA,842,2016-04-21
3,CXO,644,ID,809,2016-04-22
3,ACN,638,WV,709,2016-04-23
3,FANG,643,LA,322,2016-04-24
3,AMD,642,DE,254,2016-04-25
3,ALK,637,RI,585,2016-04-26
3,HMC,640,OR,814,2016-04-27
3,PFE,642,MI,85,2016-04-28
3,ACN,639,WY,589,2016-04-29
3,CXO,640,IN,290,2016-04-30
3,KO,635,AK,117,2016-05-01
3,MA,638,TN,559,2016-05-02
3,FANG,644,NV,728,2016-05-03
3,AMD,642,DE,694,2016-05-04
3,PFE,638,PA,600,2016-05-05
3,ACN,637,MN,615,2016-05-06
3,SHLD,643,VI,48,2016-05-07
3,ULTA,635,WA,568,2016-05-08
3,MA,643,MD,431,2016-05-09
3,BUD,641,ND,934,2016-05-10
3,BUD,639,MN,401,2016-05-11
3,BUD,636,HI,583,2016-05-12
3,MA,639,MO,49,2016-05-13
3,ACN,640,MP,860,2016-05-14
3,ALK,640,DE,995,2016-05-15
3,ULTA,643,AK,523,2016-05-16
3,ACN,639,AZ,753,2016-05-17
3,ULTA,637,TN,599,2016-05-18
3,HMC,645,FL,59,2016-05-19
3,SHLD,636,MN,524,2016-05-20
3,TM,638,NJ,818,2016-05-21
3,SHLD,635,WI,751,2016-05-22
3,ALK,642,AR,254,2016-05-23
3,COG,638,PA,221,2016-05-24
3,NVS,636,MT,9,2016-05-25
3,CXO,638,OR,666,2016-05-26
3,FANG,641,DE,203,2016-05-27
3,ALK,645,MD,260,2016-05-28
3,NVS,638,IA,473,2016-05-29
3,NVS,644,AL,349,2016-05-30
3,SHLD,643,AS,136,2016-05-31
3,KO,636,GU,940,2016-06-01
3,ULTA,640,AZ,163,2016-06-02
3,ALK,641,NM,623,2016-06-03
3,ACN,644,CT,664,2016-06-04
3,HMC,641,HI,346,2016-06-05
3,COG,639,IA,235,2016-06-06
3,FANG,639,CA,662,2016-06-07
3,WHR,642,IA,975,2016-06-08
3,TM,642,IN,21,2016-06-09
3,NVS,637,SC,857,2016-06-10
3,HMC,641,IA,657,2016-06-11
3,ULTA,638,VI,838,2016-06-12
3,MA,637,CO,598,2016-06-13
3,HMC,636,ME,909,2016-06-14
3,KO,639,KY,538,2016-06-15
3,NVS,636,MD,416,2016-06-16
3,AMD,635,NH,431,2016-06-17
3,MA,636,WY,931,2016-06-18
3,AMD,638,LA,192,2016-06-19
3,ACN,639,UT,731,2016-06-20
3,PFE,642,GU,877,2016-06-21
3,AMD,635,HI,203,2016-06-22
3,KO,640,PR,703,2016-06-23
3,COG,639,GA,187,2016-06-24
3,MA,639,ND,298,2016-06-25
3,BUD,638,AR,187,2016-06-26
3,COG,636,ND,390,2016-06-27
3,ULTA,637,NY,929,2016-06-28
3,ACN,635,SD,929,2016-06-29
3,ACN,640,MN,118,2016-06-30
3,SHLD,644,WA,528,2016-07-01
3,AMD,642,WY,197,2016-07-02
3,SHLD,636,MD,611,2016-07-03
3,ULTA,643,SD,668,2016-07-04
3,ULTA,639,UT,151,2016-07-05
3,AMD,645,VI,875,2016-07-06
3,MA,644,PR,174,2016-07-07
3,WHR,635,MP,866,2016-07-08
3,KO,642,AR,958,2016-07-09
3,WHR,637,WV,745,2016-07-10
3,BUD,644,NE,504,2016-07-11
3,AMD,645,HI,321,2016-07-12
3,AMD,637,ME,746,2016-07-13
3,ACN,637,DC,75,2016-07-14
3,COG,635,CO,471,2016-07-15
3,SHLD,641,OR,35,2016-07-16
3,KO,638,SD,644,2016-07-17
3,TM,643,IA,104,2016-07-18
3,COG,640,PA,315,2016-07-19
3,ALK,637,SD,307,2016-07-20
3,CXO,636,NM,31,2016-07-21
3,WHR,641,MN,4,2016-07-22
3,BUD,642,CT,979,2016-07-23
3,CXO,645,ME,615,2016-07-24
3,NVS,643,ID,123,2016-07-25
3,CXO,641,DE,223,2016-07-26
3,FANG,645,ND,370,2016-07-27
3,BUD,639,MS,683,2016-07-28
3,ULTA,641,HI,547,2016-07-29
3,FANG,642,ME,836,2016-07-30
3,WHR,643,OR,821,2016-07-31
3,PFE,643,TN,232,2016-08-01
3,BUD,635,AR,437,2016-08-02
3,WHR,642,SD,21,2016-08-03
3,SHLD,645,ID,988,2016-08-04
3,MA,644,DC,313,2016-08-05
3,CXO,640,SC,837,2016-08-06
3,BUD,641,DC,972,2016-08-07
3,PFE,636,CT,465,2016-08-08
3,NVS,641,NM,141,2016-08-09
3,FANG,641,KS,821,2016-08-10
3,COG,643,NE,17,2016-08-11
3,CXO,640,NY,803,2016-08-12
3,BUD,640,FL,863,2016-08-13
3,BUD,638,AS,631,2016-08-14
3,ACN,635,PR,100,2016-08-15
3,MA,642,MN,172,2016-08-16
3,HMC,635,AK,555,2016-08-17
3,AMD,638,WA,122,2016-08-18
3,ACN,641,SD,409,2016-08-19
3,PFE,643,HI,162,2016-08-20
3,COG,639,MT,668,2016-08-21
3,ACN,635,NE,317,2016-08-22
3,WHR,643,DE,339,2016-08-23
3,MA,641,OR,818,2016-08-24
3,NVS,637,VI,353,2016-08-25
3,SHLD,637,NM,251,2016-08-26
3,FANG,639,DC,648,2016-08-27
3,PFE,640,ID,931,2016-08-28
3,SHLD,642,NM,516,2016-08-29
3,NVS,635,IN,415,2016-08-30
3,BUD,641,VI,392,2016-08-31
3,TM,639,WI,228,2016-09-01
3,ALK,642,IL,702,2016-09-02
3,FANG,642,FL,826,2016-09-03
3,TM,636,NJ,923,2016-09-04
3,BUD,639,OK,709,2016-09-05
3,ACN,640,SC,158,2016-09-06
3,WHR,639,NY,320,2016-09-07
3,HMC,644,IN,562,2016-09-08
3,MA,642,MD,551,2016-09-09
3,ULTA,637,GA,387,2016-09-10
3,BUD,642,SC,187,2016-09-11
3,CXO,635,MD,920,2016-09-12
3,AMD,643,KY,813,2016-09-13
3,ULTA,645,DE,805,2016-09-14
3,CXO,645,GU,775,2016-09-15
3,ULTA,644,IL,75,2016-09-16
3,ACN,643,SD,150,2016-09-17
3,TM,645,GU,717,2016-09-18
3,CXO,638,TX,579,2016-09-19
3,BUD,643,ME,782,2016-09-20
3,WHR,636,NC,331,2016-09-21
3,ALK,643,TN,191,2016-09-22
3,BUD,641,HI,432,2016-09-23
3,HMC,636,UT,425,2016-09-24
3,ALK,643,VI,949,2016-09-25
3,KO,639,ME,103,2016-09-26
3,AMD,644,VI,275,2016-09-27
3,HMC,640,OK,922,2016-09-28
3,NVS,635,GA,738,2016-09-29
3,SHLD,643,VA,778,2016-09-30
3,MA,642,NE,523,2016-10-01
3,ALK,639,CO,59,2016-10-02
3,ALK,639,GA,310,2016-10-03
3,BUD,644,SD,180,2016-10-04
3,COG,635,NC,942,2016-10-05
3,FANG,645,FL,218,2016-10-06
3,SHLD,645,GA,282,2016-10-07
3,ALK,643,AK,164,2016-10-08
3,CXO,642,WA,414,2016-10-09
3,BUD,642,MO,302,2016-10-10
3,COG,642,IL,93,2016-10-11
3,FANG,636,WI,256,2016-10-12
3,ACN,645,PR,325,2016-10-13
3,COG,638,IL,592,2016-10-14
3,SHLD,643,AZ,866,2016-10-15
3,MA,641,PA,441,2016-10-16
3,PFE,644,NV,2,2016-10-17
3,PFE,636,WV,342,2016-10-18
3,ALK,635,TN,553,2016-10-19
3,TM,638,KS,401,2016-10-20
3,PFE,636,ND,876,2016-10-21
3,FANG,639,MD,346,2016-10-22
3,PFE,643,DC,121,2016-10-23
3,KO,644,OK,761,2016-10-24
3,COG,637,NM,852,2016-10-25
3,BUD,643,MO,808,2016-10-26
3,SHLD,644,WY,343,2016-10-27
3,ULTA,645,NV,506,2016-10-28
